,post_title,post_view,comment_num,post_date,post_datetime,pos_num,neg_num,word_num,bullish_index,snownlp
6356,上午又是垃圾时间，看，看表演，下午再来看看，该打螺丝去打螺，该搬砖搬砖，哈哈哈哈,263,1,2024-02-19,2024-02-19 09:36:00,0,1,40,-0.025,0.012180274277700742
6357,当前的状况，就看神秘之手咋操作，长也是他们说了算，下跌也是他们决定，两会即将召开,322,2,2024-02-19,2024-02-19 09:34:00,0,1,40,-0.025,0.9345234537289272
6358,年前选对板块，选对股票，过节期提心吊胆，能挣个三瓜两枣，选错股票，又是白玩,280,0,2024-02-19,2024-02-19 09:32:00,0,2,37,-0.05405405405405406,0.9886256260588598
6359,看，看这架势又是一步到位，小心小心，能跑就跑,192,0,2024-02-19,2024-02-19 09:24:00,0,0,22,0.0,0.015195552433798776
6360,2024.2.19股指期货早盘分析-IF2403,622,6,2024-02-19,2024-02-19 00:00:00,0,0,24,0.0,0.8193195384434132
6361,23年春节后就是一年最高点，24年不会也是这样吧,364,1,2024-02-18,2024-02-18 10:33:00,0,0,24,0.0,0.808357060944993
6362,$沪深300(SH000300)$,276,0,2024-02-17,2024-02-17 17:24:00,0,0,17,0.0,0.826668660992371
6363,财丰科技诞生了,527,0,2024-02-17,2024-02-17 01:55:00,0,0,7,0.0,0.9589213389210637
6364,A股这种渠道主导的市场，从一个极致到另一个极致是标配。无论底层的策略叫核心资产、,651,0,2024-02-16,2024-02-16 12:15:00,2,0,40,0.05,0.9846664105200092
6365,A50从去年七月份后到本月第一次突破日线60均（去年9月有一次假突破）这次看是真,742,17,2024-02-16,2024-02-16 10:14:00,2,0,40,0.05,0.9623861065334577
6366,金融市场一定要谨记:向无限贪婪的狼口送肉的事不能干！,577,0,2024-02-15,2024-02-15 16:43:00,0,2,26,-0.07692307692307693,0.9994012557423975
6367,黄鹤一去不复返，白云千载空悠悠！,723,0,2024-02-13,2024-02-13 21:12:00,0,0,16,0.0,0.6549939930120109
6368,60分钟k线显示，指数面临下跌，如何解决？直接低开，收60分钟阳线，这样就化解了,841,0,2024-02-11,2024-02-11 20:37:00,1,2,40,-0.025,0.058121439043232304
6369,此指数面临下跌，希引起注意。,796,0,2024-02-11,2024-02-11 20:34:00,0,1,14,-0.07142857142857142,0.9963877710792198
6370,资金严重控盘，正好收在60日线，我去，恐怖。,755,0,2024-02-11,2024-02-11 01:33:00,0,2,22,-0.09090909090909091,0.14743696976867227
6371,矮子之所以是矮子的，基因决定了无法长大！,702,0,2024-02-10,2024-02-10 17:36:00,0,3,20,-0.15,0.9771110054694793
6372,A股熊市正式结束，是不是牛市开启不确定，但是今年沪深300指数反弹目标位4200,688,0,2024-02-10,2024-02-10 08:32:00,4,2,40,0.05,0.9691204883228102
6373,跟足球一样亏人！,240,0,2024-02-09,2024-02-09 22:31:00,0,0,8,0.0,0.39914813543732275
6374,平稳资金好样的，拉升中证1000，收割做空的私募。,545,0,2024-02-09,2024-02-09 15:13:00,3,1,25,0.08,0.999746091028253
6375,反弹布林带上轨需清仓,557,0,2024-02-09,2024-02-09 10:04:00,1,1,10,0.0,0.2407371095110339
6376,不出意外，转折已经到来,730,0,2024-02-08,2024-02-08 19:03:00,0,0,11,0.0,0.9644542665204024
6377,这个人造谣，大家速度举报,236,0,2024-02-08,2024-02-08 18:44:00,0,2,12,-0.16666666666666666,0.6508500923243137
6378,收盘刚刚60日线！这么巧！莫非人为操控！,484,2,2024-02-08,2024-02-08 18:02:00,0,0,20,0.0,0.3310503276041955
6379,关键时刻还得是沪深三百,437,2,2024-02-08,2024-02-08 14:52:00,1,0,11,0.09090909090909091,0.8571662694450691
6380,又是跷尾,210,0,2024-02-08,2024-02-08 14:45:00,0,0,4,0.0,0.38396500751579477
6381,赶紧的，拉个尾盘让大家开心开心,403,1,2024-02-08,2024-02-08 14:45:00,2,0,15,0.13333333333333333,0.3827295363726536
6382,前两天绝大多数股下跌，还有好几百跌停，指数反而暴涨，今天绝大多数股上涨，还有几百,513,2,2024-02-08,2024-02-08 13:52:00,2,2,40,0.0,0.017693526071466237
6383,扶我上去,99,0,2024-02-08,2024-02-08 13:35:00,0,0,4,0.0,0.5
6384,别下来啊，会吓死的，让大家过个好年吧,351,1,2024-02-08,2024-02-08 13:33:00,0,0,18,0.0,0.4123349606320903
6385,转发,212,0,2024-02-08,2024-02-08 12:51:00,0,0,2,0.0,0.5
6386,转发,177,0,2024-02-08,2024-02-08 11:31:00,0,0,2,0.0,0.5
6387,做好风控年后再战。,279,0,2024-02-08,2024-02-08 11:07:00,0,0,9,0.0,0.6054282079618908
6388,第一次看到所有指数涨就你不涨的情况,347,2,2024-02-08,2024-02-08 11:00:00,1,0,17,0.058823529411764705,0.626135669577372
6389,今天是不想让涨啊,271,0,2024-02-08,2024-02-08 10:48:00,1,0,8,0.125,0.5629820585126726
6390,一口气能冲到60天线不容易了，这里压力很大，下方有70个点的回调空间,222,0,2024-02-08,2024-02-08 10:32:00,0,2,34,-0.058823529411764705,0.022713173866109826
6391,盈不可久，慢慢涨才是王道,187,0,2024-02-08,2024-02-08 10:24:00,0,1,12,-0.08333333333333333,0.9579275929854855
6392,今天那么弱，开年估计要绿啊，今天有收益的见好就收吧。,289,1,2024-02-08,2024-02-08 10:14:00,0,0,26,0.0,0.5179128453808536
6393,300感觉有点突破不上去啊,249,1,2024-02-08,2024-02-08 09:55:00,1,0,13,0.07692307692307693,0.822381968254249
6394,今天应该没有抛压，期待打爆空头，一棍子打死,114,0,2024-02-08,2024-02-08 01:04:00,1,0,21,0.047619047619047616,0.08830952844387807
6395,明天要靠沪深300发力了，中证500助推，收复2924点压力位，大家一起发力！,434,0,2024-02-07,2024-02-07 15:45:00,3,1,39,0.05128205128205128,0.8222150894007089
6396,上涨的是2210家，下跌的是3000多，管不住自己的手啊，选错板块，选错股票，你,414,0,2024-02-07,2024-02-07 15:14:00,1,1,40,0.0,0.5759103260814618
6397,持续催化,361,0,2024-02-07,2024-02-07 15:09:00,0,0,4,0.0,0.6552476304899219
6398,处于低位,387,0,2024-02-07,2024-02-07 14:46:00,0,1,4,-0.25,0.72420443690253
6399,中石油，从跌两个点拉起来，真是大盘的核心,343,0,2024-02-07,2024-02-07 14:39:00,0,1,20,-0.05,0.7385219879424422
6400,拉保险银行，证券，石油，几个煤炭？真，拉升指数，硬是把大盘指数稳住，可怜中小盘，,324,0,2024-02-07,2024-02-07 14:37:00,1,1,40,0.0,0.0031531843783643154
6401,很多股票从高点到低点，几个点就没了，北证50，5个点没？,237,0,2024-02-07,2024-02-07 14:35:00,0,0,28,0.0,0.6522925418908949
6402,早晚会有一天，也会和香港一样，总多股票成为仙股,220,0,2024-02-07,2024-02-07 14:09:00,0,0,23,0.0,0.6687736089861819
6403,删软件了，朋友们，再会[抱拳],354,6,2024-02-07,2024-02-07 14:06:00,0,0,15,0.0,0.32331447231085875
6404,大金融，把指数干起来，指数起来了,206,0,2024-02-07,2024-02-07 13:48:00,0,0,16,0.0,0.9371166587124086
6405,神秘之手控盘太厉害，银行拉起来了，早盘银行，石油跌，看指数要下，马上就拉，哈哈哈,160,1,2024-02-07,2024-02-07 13:42:00,1,1,40,0.0,0.06278684060938888
6406,板块冰火两重天，边缘化的板块，就完了，还是赛道？在反弹，抱团，选错板块选对股票，,141,0,2024-02-07,2024-02-07 13:34:00,1,2,40,-0.025,0.9976413031301035
6407,国家队干活了，指数就起来了，全是大家伙，现在不跟随港股走，国家队松懈一点，马上就,184,1,2024-02-07,2024-02-07 13:32:00,0,1,40,-0.025,0.01399038037324618
6408,国家队马上买入了，大家不要抛售，持股领红包,262,1,2024-02-07,2024-02-07 13:30:00,0,1,21,-0.047619047619047616,0.18121369866365367
6409,这两天接盘的韭菜，很多很多的,248,1,2024-02-07,2024-02-07 13:23:00,0,0,14,0.0,0.14327113933678393
6410,顶住，给我顶住！,158,1,2024-02-07,2024-02-07 13:13:00,0,0,8,0.0,0.018041969893268783
6411,转发,134,0,2024-02-07,2024-02-07 11:47:00,0,0,2,0.0,0.5
6412,最差的指数,136,1,2024-02-07,2024-02-07 11:37:00,0,1,5,-0.2,0.23398136074428955
6413,这走势我真怀疑当初怎么给你上5930的,190,0,2024-02-07,2024-02-07 11:09:00,0,1,19,-0.05263157894736842,0.3188485113782764
6414,过年了，股市长虹啊，投资者都开心，心情大好，新年快乐，好好好好,230,0,2024-02-07,2024-02-07 10:39:00,3,0,31,0.0967741935483871,0.9974216315584276
6415,过年红包没领着，本轮下跌完美躲过，本轮反弹也是完美踏空，没赔没挣，既然踏空，就只,182,0,2024-02-07,2024-02-07 10:32:00,3,4,40,-0.025,0.00961851051971685
6416,转发,173,0,2024-02-07,2024-02-07 02:19:00,0,0,2,0.0,0.5
6417,已经没气了，救局不活了！！！,351,1,2024-02-06,2024-02-06 21:37:00,0,0,14,0.0,0.16996573267997817
6418,证监会召开支持上市公司并购重组座谈会,429,1,2024-02-06,2024-02-06 21:08:00,1,0,18,0.05555555555555555,0.533789790157557
6419,证监会召开推动上市公司提升投资价值专题座谈会,268,0,2024-02-06,2024-02-06 21:08:00,2,0,22,0.09090909090909091,0.9760603183984021
6420,证监会新闻发言人就中央汇金公司增持公告答记者问,291,0,2024-02-06,2024-02-06 21:06:00,1,0,23,0.043478260869565216,0.22439967279842976
6421,证监会新闻发言人就“两融”融券业务有关情况答记者问,335,2,2024-02-06,2024-02-06 20:59:00,0,0,25,0.0,0.2752655481099079
6422,收复1月失地,658,6,2024-02-06,2024-02-06 19:55:00,1,0,6,0.16666666666666666,0.1859808353310375
6423,转发,147,0,2024-02-06,2024-02-06 19:32:00,0,0,2,0.0,0.5
6424,买这个指数需要什么条件,291,1,2024-02-06,2024-02-06 18:27:00,0,0,11,0.0,0.49192872610695104
6425,明天看谁跑得快。,287,0,2024-02-06,2024-02-06 17:46:00,0,0,8,0.0,0.5716853793705393
6426,转发,162,0,2024-02-06,2024-02-06 16:29:00,0,0,2,0.0,0.5
6427,金魔市场数据_2024-02-06,300,0,2024-02-06,2024-02-06 15:58:00,0,0,17,0.0,0.9883291769926104
6428,指数大涨，账户金额没回来，很多人都是，一个样，只有空仓抄底的，才能获利，空仓抄底,339,1,2024-02-06,2024-02-06 15:34:00,3,0,40,0.075,0.3485140492679122
6429,沪深两市今日成交额合计9263亿元，贵州茅台成交额居首,252,0,2024-02-06,2024-02-06 15:21:00,1,0,27,0.037037037037037035,0.9183599778289714
6430,北向资金全天大幅净买入126.05亿元，单日净买入额创2023年12月以来新高,276,0,2024-02-06,2024-02-06 15:21:00,1,0,39,0.02564102564102564,0.9523816013961899
6431,把我洗出去了。烦死了。难道注定是韭菜,201,0,2024-02-06,2024-02-06 15:16:00,0,0,18,0.0,0.004276723457836029
6432,增长曲线,218,0,2024-02-06,2024-02-06 14:51:00,1,0,4,0.25,0.9742351628262605
6433,今天盘中突发利好，长的太猛了，估计明天又是看谁跑的快呀，明天一天，后天一天，年前,282,0,2024-02-06,2024-02-06 14:36:00,1,0,40,0.025,0.07896636741570662
6434,首次增长,204,0,2024-02-06,2024-02-06 13:50:00,1,0,4,0.25,0.886357587523574
6435,稳定了再说，大跌大涨的股市不进,197,0,2024-02-06,2024-02-06 13:49:00,2,1,15,0.06666666666666667,0.7546430027276609
6436,神经病一样。,101,0,2024-02-06,2024-02-06 13:17:00,0,1,6,-0.16666666666666666,0.19999999999999996
6437,布局未来周期反转的好时机,192,0,2024-02-06,2024-02-06 12:45:00,0,0,12,0.0,0.9503313907542008
6438,相对底部，买一点,167,0,2024-02-06,2024-02-06 12:35:00,0,0,8,0.0,0.15556141542240287
6439,说好的3000呢？,169,0,2024-02-06,2024-02-06 11:52:00,1,0,9,0.1111111111111111,0.5427968611715448
6440,欲要救市，必先补洞！,228,0,2024-02-06,2024-02-06 11:45:00,0,0,10,0.0,0.4470812059511905
6441,还不如节前出清，这样节后又是阴跌,237,0,2024-02-06,2024-02-06 10:06:00,0,2,16,-0.125,0.4277732287178141
6442,全仓梭哈沪深300,205,0,2024-02-06,2024-02-06 09:52:00,0,0,9,0.0,0.7817215204182327
6443,昨天全卖了[大哭],241,0,2024-02-06,2024-02-06 09:51:00,0,0,9,0.0,0.6976608901984218
6444,我今天跟着汇金去买进国企改革资产重组的股票去了,192,0,2024-02-06,2024-02-06 09:25:00,0,0,23,0.0,0.9944028446515136
6445,大A解决目前困局的唯一办法就是开通双向操作，允许大家顺势而为，别无他法。,269,3,2024-02-06,2024-02-06 08:57:00,2,1,36,0.027777777777777776,0.025482454954131817
6446,【李蓓“认错”减仓！对近期市场下跌给出三点分析直指媒体夸大雪球敲入影响】“私募魔,241,0,2024-02-05,2024-02-05 23:15:00,0,2,40,-0.05,0.9993289653711066
6447,2024.2.6股指期货早盘分析-IF2402,900,10,2024-02-05,2024-02-05 22:15:00,0,0,23,0.0,0.8193195384434132
6448,死守沪深300，三千点,272,0,2024-02-05,2024-02-05 21:48:00,0,0,11,0.0,0.993366268079751
6449,转发,161,0,2024-02-05,2024-02-05 21:29:00,0,0,2,0.0,0.5
6450,我倒要看看20万亿的基金赎回潮，你沪深300能护几天,271,0,2024-02-05,2024-02-05 21:17:00,0,0,26,0.0,0.775152155296457
6451,我跟着汇金今天买进中国巨石啦,248,0,2024-02-05,2024-02-05 20:51:00,0,0,14,0.0,0.6692771872691553
6452,金魔市场数据_2024-02-05,337,0,2024-02-05,2024-02-05 20:48:00,0,0,17,0.0,0.9883291769926104
6453,//@黄金箭 :转发,199,0,2024-02-05,2024-02-05 20:38:00,1,0,10,0.1,0.9060912301462017
6454,应莹：市场将大幅反弹……,303,0,2024-02-05,2024-02-05 18:20:00,1,1,12,0.0,0.34897461282917774
6455,暂时企稳了,124,1,2024-02-05,2024-02-05 17:51:00,1,0,5,0.2,0.5700186894177042
6456,转发,108,0,2024-02-05,2024-02-05 17:44:00,0,0,2,0.0,0.5
6457,最后半小时，几乎全是卖盘，这就不是啥好事，明天大概率还是要下，咱，中小投资者都希,342,0,2024-02-05,2024-02-05 15:01:00,1,0,40,0.025,0.9092727362205268
6458,说实话，沪深300很多股票，还是估值高，创业板科创板，绝大多数股票，还是很贵，而,304,0,2024-02-05,2024-02-05 14:29:00,0,0,40,0.0,0.9974211424935666
6459,跌的一塌糊涂，反弹修正一下指标，还得慢慢跌，温水煮青蛙，好歌韭菜,237,0,2024-02-05,2024-02-05 14:26:00,1,3,32,-0.0625,0.5504484489638308
6460,空头厉害了,92,0,2024-02-05,2024-02-05 14:26:00,1,0,5,0.2,0.33583404191636157
6461,不是破净就是破发，还好意思出新股！,237,0,2024-02-05,2024-02-05 14:26:00,0,1,17,-0.058823529411764705,0.0035141788135178986
6462,挺住挺住股市的嵴梁[强壮],175,0,2024-02-05,2024-02-05 14:25:00,3,0,13,0.23076923076923078,0.6774834954090897
6463,拉保险，那几只股票，看看a加h，神秘之手你们出力，使劲干，加油，争取601628,206,0,2024-02-05,2024-02-05 14:19:00,1,0,40,0.025,0.8711916220317077
6464,你女未女未哥皮指数能拉回来个股能拉回来吗？血亏的是散户阿！,153,0,2024-02-05,2024-02-05 14:08:00,0,0,29,0.0,0.2738431212122575
6465,5900多只股票，用500多只股票，把指数拉红，你的钱回来了吗？这样的市场，小散,255,0,2024-02-05,2024-02-05 14:03:00,0,0,40,0.0,0.6817283842739631
6466,3111,98,0,2024-02-05,2024-02-05 13:46:00,0,0,4,0.0,0.5
6467,这波反弹你格局你不卖你就等着后悔吧,173,0,2024-02-05,2024-02-05 13:41:00,1,2,17,-0.058823529411764705,0.15215132469765436
6468,五日线都站不上去[微笑][微笑],149,0,2024-02-05,2024-02-05 13:24:00,2,0,16,0.125,0.8636220925139851
6469,大反攻随时开启,151,0,2024-02-05,2024-02-05 13:16:00,1,1,7,0.0,0.5105649947630254
6470,光拉沪深300有个毛用,218,0,2024-02-05,2024-02-05 13:14:00,0,0,11,0.0,0.761497221620833
6471,今天很诡异，一共有一千多家跌幅超过10%沪深300确一个也没有,176,0,2024-02-05,2024-02-05 13:03:00,0,2,31,-0.06451612903225806,0.5872067576902558
6472,欢天喜地过大年，一天回到解放前,157,0,2024-02-05,2024-02-05 11:51:00,1,0,15,0.06666666666666667,0.43080781471631846
6473,磨磨唧唧没用的，别整天这样磨磨唧唧，小打小闹没用的，你不拉上去10%，20%的话,217,2,2024-02-05,2024-02-05 11:13:00,0,2,40,-0.05,0.016110840978927676
6474,消灭散户,105,0,2024-02-05,2024-02-05 11:09:00,0,0,4,0.0,0.4186856850106291
6475,证监会：严厉打击恶意做空等重大违法行为稳预期、稳信心坚决防范市场异常波动。,89,0,2024-02-05,2024-02-05 11:01:00,2,5,37,-0.08108108108108109,0.9821806441679278
6476,沪深300注定要补跌,121,0,2024-02-05,2024-02-05 10:59:00,0,1,10,-0.1,0.9773258642095305
6477,用沪深300驱赶围猎以失败,83,0,2024-02-05,2024-02-05 10:57:00,0,1,13,-0.07692307692307693,0.6970031239300117
6478,沪深300各股将会特大补跌,77,0,2024-02-05,2024-02-05 10:54:00,0,1,13,-0.07692307692307693,0.1764269700106862
6479,$沪深300(SH000300)$,86,0,2024-02-05,2024-02-05 10:40:00,0,0,17,0.0,0.826668660992371
6480,扛得住不，我跌了30个点了,467,4,2024-02-05,2024-02-05 10:23:00,0,1,13,-0.07692307692307693,0.023354089358073926
6481,沪深300真扛造,248,0,2024-02-05,2024-02-05 10:07:00,0,0,8,0.0,0.7829763459548088
6482,今天拉的都是基金重仓股,237,0,2024-02-05,2024-02-05 10:02:00,0,0,11,0.0,0.22971100662701716
6483,假外资,138,0,2024-02-05,2024-02-05 10:01:00,0,0,3,0.0,0.2572064625410855
6484,上证指数2700激烈争夺，看谁能笑到最后，多与空,193,0,2024-02-05,2024-02-05 09:58:00,0,2,24,-0.08333333333333333,0.39283540308452947
6485,千股跌停再现，牛市要来了，哈哈哈哈哈哈,254,0,2024-02-05,2024-02-05 09:57:00,1,1,19,0.0,0.9976189073554088
6486,国家队也休息了吧,187,0,2024-02-05,2024-02-05 09:52:00,0,0,8,0.0,0.35882876482348924
6487,没法看了。15:30之后再打开软件正式躺平,190,0,2024-02-05,2024-02-05 09:49:00,1,1,21,0.0,0.06859914453323102
6488,良心不痛吗，还让咋过年,312,4,2024-02-05,2024-02-05 09:43:00,1,0,11,0.09090909090909091,0.45822670331597903
6489,年线四连阴，月线七连阴。史无前例的大熊市,272,2,2024-02-05,2024-02-05 09:31:00,1,1,20,0.0,0.7622264559222232
6490,我经常在某音上看一些财经自媒体人发的视频，感觉很受益，大家平时看不看？,254,1,2024-02-04,2024-02-04 15:57:00,1,0,35,0.02857142857142857,0.9529142566671492
6491,头像昵称都换了[胜利],210,0,2024-02-04,2024-02-04 15:13:00,1,0,11,0.09090909090909091,0.13971941868199222
6492,管我啥事，管你啥事[大笑],205,0,2024-02-04,2024-02-04 14:19:00,1,0,13,0.07692307692307693,0.5677983831978479
6493,保存，记录。2024-02-04,237,3,2024-02-03,2024-02-03 23:55:00,0,0,16,0.0,0.5601077485215481
6494,超级主力：我要把地下藏的宝贝挖出来，才能起高楼,387,1,2024-02-03,2024-02-03 22:42:00,3,0,23,0.13043478260869565,0.8629860738328081
6495,现在沪深300，上证50占据泡沫的仅有煤炭，水电！,325,0,2024-02-03,2024-02-03 21:06:00,0,1,25,-0.04,0.9090467261094279
6496,只拉权重指标股仅仅是诱惑人买单，拉升低估值和超跌股才是救市。,276,1,2024-02-03,2024-02-03 20:32:00,1,1,30,0.0,0.6860568225407585
6497,所有股票回到5倍以下的市盈率行不行？[旺柴],322,1,2024-02-03,2024-02-03 14:43:00,0,0,22,0.0,0.6130025018281786
6498,永久取消融券，永久取消转融通，永久取消限售股出借！,290,0,2024-02-03,2024-02-03 13:06:00,3,1,25,0.08,0.9688272487093
6499,生病了,132,0,2024-02-03,2024-02-03 02:33:00,0,1,3,-0.3333333333333333,0.470588235294118
6500,我活到这个年纪，按照我的标准，我一事无成。通过炒股，我希望能证明至少我还能做成一,308,4,2024-02-03,2024-02-03 00:20:00,1,1,40,0.0,0.3260335630905006
6501,假如小猪来当基金经理，这样的业绩会有人投吗？应该会有的吧，但小猪不可能是基金经理,321,0,2024-02-02,2024-02-02 21:19:00,0,0,40,0.0,0.8522633438103001
6502,两亿股民一人买一万，a股就活了，不要抱怨，也不要求别人，自己动手丰衣足食,151,1,2024-02-02,2024-02-02 20:25:00,0,2,36,-0.05555555555555555,0.9613813100736258
6503,若本周末不出大利好，下周一我撤了[抱拳],381,7,2024-02-02,2024-02-02 19:26:00,1,0,20,0.05,0.2068758095165254
6504,这次直接灭了我的一个股票账户，厉害！倒不是我爆仓了，我没有杠杆，我只是选择放,228,0,2024-02-02,2024-02-02 18:11:00,1,0,38,0.02631578947368421,0.006767861752568827
6505,空仓继续,140,2,2024-02-02,2024-02-02 18:09:00,0,0,4,0.0,0.2603770592113267
6506,恰似一江春水向东流,179,0,2024-02-02,2024-02-02 15:49:00,0,0,9,0.0,0.7805980401856566
6507,学会尊重市场,292,0,2024-02-02,2024-02-02 15:21:00,2,0,6,0.3333333333333333,0.9171087924469393
6508,两点过，千股跌停又再，呈现，尾盘收点，指数收回两个多点,376,0,2024-02-02,2024-02-02 14:59:00,0,1,27,-0.037037037037037035,0.19106779588823608
6509,主力资金太牛，尾盘拉起来，再往出卖，完美的做一个t,355,2,2024-02-02,2024-02-02 14:57:00,1,1,25,0.0,0.4490859251532786
6510,太牛掰了。我愿意为接盘者点一亿个赞,397,4,2024-02-02,2024-02-02 14:42:00,0,0,17,0.0,0.8523843406019674
6511,其实还有个判断方法，中证红利不暴跌，不加仓补仓。这事儿以后想办法聊聊，估计是很难,686,0,2024-02-02,2024-02-02 14:41:00,1,1,40,0.0,0.0686360589133177
6512,挂爆空头,152,1,2024-02-02,2024-02-02 14:38:00,0,0,4,0.0,0.08277846612909678
6513,这次真的见底了，估计很多人都被打爆仓了，,296,0,2024-02-02,2024-02-02 14:37:00,0,0,20,0.0,0.08978735318025222
6514,现在都是高手过招，咱们这些凡人看看热闹就行了,203,0,2024-02-02,2024-02-02 14:35:00,2,0,22,0.09090909090909091,0.8164883992387832
6515,太惨了，怎么办呀,247,2,2024-02-02,2024-02-02 14:31:00,0,0,8,0.0,0.30501019893557846
6516,真的很难救了么,105,0,2024-02-02,2024-02-02 14:22:00,0,1,7,-0.14285714285714285,0.6116949307606653
6517,要是早知道天天喊底的是一群骗子就好了,95,0,2024-02-02,2024-02-02 14:21:00,0,1,18,-0.05555555555555555,0.3324478886399165
6518,拿着手机屏幕的手都是抖的。手抖蛙2⃣,132,0,2024-02-02,2024-02-02 14:20:00,0,0,18,0.0,0.12938162389482322
6519,拿着手机屏幕的手都是抖的。手抖蛙2⃣,138,0,2024-02-02,2024-02-02 14:18:00,0,0,18,0.0,0.12938162389482322
6520,世界上居然有这样的事？！！！,155,0,2024-02-02,2024-02-02 14:15:00,0,1,14,-0.07142857142857142,0.510606945142598
6521,风险可控，不要紧，,100,0,2024-02-02,2024-02-02 14:11:00,0,1,9,-0.1111111111111111,0.46479279677578167
6522,我觉得就是换几个那个啥上去也不至于这么不堪呀！[看多][满仓][中签][胜利][,133,0,2024-02-02,2024-02-02 14:11:00,2,1,40,0.025,0.025404549630436257
6523,权威在哪里？专家在哪里？,107,0,2024-02-02,2024-02-02 14:09:00,1,0,12,0.08333333333333333,0.8844271006979015
6524,这种走势一般收在最低点,148,0,2024-02-02,2024-02-02 14:09:00,0,0,11,0.0,0.2904057375079573
6525,开启爆仓模式,102,0,2024-02-02,2024-02-02 14:07:00,1,0,6,0.16666666666666666,0.09175014063395881
6526,转发,91,0,2024-02-02,2024-02-02 14:07:00,0,0,2,0.0,0.5
6527,赌徒不值得可怜，砸，给我狠狠地砸，反正我左手做空，小散，然后等他们存几年工资,144,0,2024-02-02,2024-02-02 14:06:00,1,3,38,-0.05263157894736842,0.0028135005169686034
6528,尼嬷的。拿着手机屏幕的手都是抖的。手抖蛙,90,0,2024-02-02,2024-02-02 14:01:00,0,0,20,0.0,0.37580614578141847
6529,3000,80,0,2024-02-02,2024-02-02 14:00:00,0,0,4,0.0,0.5454545454545455
6530,禁止做空,85,0,2024-02-02,2024-02-02 13:55:00,0,2,4,-0.5,0.14263186421323393
6531,弟兄萌，弟兄萌果断退守2500,81,0,2024-02-02,2024-02-02 13:54:00,1,0,15,0.06666666666666667,0.4440600989513056
6532,没有业绩支撑的科技股，跌起来没底线，不知道哪是底,124,0,2024-02-02,2024-02-02 13:50:00,0,1,24,-0.041666666666666664,0.8356007619986011
6533,取消做空,92,0,2024-02-02,2024-02-02 13:34:00,0,1,4,-0.25,0.24516812807950517
6534,一季度是一年一度的下跌季,168,1,2024-02-02,2024-02-02 13:30:00,0,1,12,-0.08333333333333333,0.9292541936201971
6535,看了一下账户，玩了一年寂寞，盈利仅剩1577元，好可怜呀！！坚持到年后！！,778,1,2024-02-02,2024-02-02 13:26:00,1,2,37,-0.02702702702702703,0.6655894497404605
6536,市场跌成这样有必要护盘吗IPO还一直在发个不停,123,0,2024-02-02,2024-02-02 13:21:00,0,0,23,0.0,0.05640253752894642
6537,看3170能不能守住吧，守不住就到2935了。,217,1,2024-02-02,2024-02-02 12:59:00,0,2,23,-0.08695652173913043,0.44957438671864713
6538,转发,147,0,2024-02-02,2024-02-02 12:21:00,0,0,2,0.0,0.5
6539,$沪深300(SH000300)$,106,0,2024-02-02,2024-02-02 11:57:00,0,0,17,0.0,0.826668660992371
6540,垃圾,135,0,2024-02-02,2024-02-02 11:41:00,0,1,2,-0.5,0.12698412698412687
6541,无底深渊,104,0,2024-02-02,2024-02-02 11:30:00,0,1,4,-0.25,0.6429335818357281
6542,股指空头你赚多少了？你晒单看看,202,0,2024-02-02,2024-02-02 11:26:00,0,0,15,0.0,0.24893569236932644
6543,到2900我卖纳指买你,191,0,2024-02-02,2024-02-02 11:25:00,0,0,11,0.0,0.2458207971510492
6544,买多少借出多少就做空多少！护盘有用吗？,189,0,2024-02-02,2024-02-02 11:23:00,0,0,19,0.0,0.6930396957485033
6545,雪,111,0,2024-02-02,2024-02-02 11:08:00,0,0,1,0.0,0.8275862068965518
6546,感觉现在与以前不一样，现在是越救跌得越多。。,207,0,2024-02-02,2024-02-02 11:04:00,0,1,22,-0.045454545454545456,0.5735994914005753
6547,难道有关人员就发现不了拉中字头其他资金不认吗能不能拉些合力的票,348,5,2024-02-02,2024-02-02 11:04:00,1,2,31,-0.03225806451612903,0.3432430987008416
6548,今天的买进搞得失眠一晚上，开盘就直接梭哈,225,2,2024-02-02,2024-02-02 11:02:00,0,1,20,-0.05,0.7720663812780322
6549,今天不出意外的话，就是肯定发生意外,176,0,2024-02-02,2024-02-02 11:01:00,1,0,17,0.058823529411764705,0.9907960739643717
6550,沪深从今天开始会涨一段时间了，具体多久要看,223,0,2024-02-02,2024-02-02 10:31:00,2,0,21,0.09523809523809523,0.9350840080566172
6551,会绿吗？,102,0,2024-02-02,2024-02-02 10:27:00,0,0,4,0.0,0.6101396421187163
6552,转发,106,0,2024-02-02,2024-02-02 10:22:00,0,0,2,0.0,0.5
6553,又是拉几大通讯？几个，石油，银行保险，中字头，这些大家，指数很好，中小市值的又，,248,3,2024-02-02,2024-02-02 10:18:00,0,0,40,0.0,0.07802473136453814
6554,中字头跟300估计难了。国家队买入护盘，然后反手就被借出砸盘。等于没买，没护盘。,595,6,2024-02-02,2024-02-02 09:25:00,0,0,40,0.0,0.06433709964747014
6555,中信中证500加空1018，净空91沪深300加空1163，净空20986上证5,257,0,2024-02-01,2024-02-01 23:53:00,0,0,40,0.0,0.8686608382656005
6556,饶了我们吧！我们错了，我们再不炒股了，也请再不要跌了，再跌真的要死人的呀：20多,268,0,2024-02-01,2024-02-01 23:21:00,0,2,40,-0.05,0.00018867138825140461
